,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
1000,True,False,0.0,False,False,2346,1600.0,132.0,360.0,1.0,True,0,1,0
1001,True,True,0.0,False,False,3010,3136.0,128.0,360.0,0.0,False,0,0,1
1002,True,True,0.0,True,False,2333,2417.0,136.0,360.0,1.0,True,0,0,1
1003,True,True,0.0,True,False,5488,0.0,125.0,360.0,1.0,True,1,0,0
1004,True,False,3.0,True,False,9167,0.0,185.0,360.0,1.0,True,1,0,0
1005,True,True,3.0,True,False,9504,0.0,275.0,360.0,1.0,True,1,0,0
1006,True,True,0.0,True,False,2583,2115.0,120.0,360.0,1.0,True,0,0,1
1007,True,True,2.0,False,False,1993,1625.0,113.0,180.0,1.0,True,0,1,0
1008,True,True,2.0,True,False,3100,1400.0,113.0,360.0,1.0,True,0,0,1
1009,True,True,2.0,True,False,3276,484.0,135.0,360.0,1.0,True,0,1,0
1010,False,False,0.0,True,False,3180,0.0,71.0,360.0,0.0,False,0,0,1
1011,True,True,0.0,True,False,3033,1459.0,95.0,360.0,1.0,True,0,0,1
1012,True,False,0.0,False,False,3902,1666.0,109.0,360.0,1.0,True,1,0,0
1013,False,False,0.0,True,False,1500,1800.0,103.0,360.0,0.0,False,0,1,0
1014,True,True,2.0,False,False,2889,0.0,45.0,180.0,0.0,False,0,0,1
1015,True,False,0.0,False,False,2755,0.0,65.0,300.0,1.0,False,1,0,0
1016,True,False,0.0,True,False,2500,20000.0,103.0,360.0,1.0,True,0,1,0
1017,False,False,0.0,False,False,1963,0.0,53.0,360.0,1.0,True,0,1,0
1018,False,False,0.0,True,True,7441,0.0,194.0,360.0,1.0,False,1,0,0
1019,False,False,0.0,True,False,4547,0.0,115.0,360.0,1.0,True,0,1,0
1020,True,True,0.0,False,False,2167,2400.0,115.0,360.0,1.0,True,0,0,1
1021,False,False,0.0,False,False,2213,0.0,66.0,360.0,1.0,True,1,0,0
1022,True,True,1.0,True,False,8300,0.0,152.0,300.0,0.0,False,0,1,0
1023,True,True,3.0,True,False,81000,0.0,360.0,360.0,0.0,False,1,0,0
1024,False,False,1.0,False,True,3867,0.0,62.0,360.0,1.0,False,0,1,0
1025,True,True,0.0,True,False,6256,0.0,160.0,360.0,1.0,True,0,0,1
1026,True,True,0.0,False,False,6096,0.0,218.0,360.0,0.0,False,1,0,0
1027,True,True,0.0,False,False,2253,2033.0,110.0,360.0,1.0,True,1,0,0
1028,False,True,0.0,False,False,2149,3237.0,178.0,360.0,0.0,False,0,1,0
1029,False,False,0.0,True,False,2995,0.0,60.0,360.0,1.0,True,0,0,1
1030,False,False,1.0,True,False,2600,0.0,160.0,360.0,1.0,False,0,0,1
1031,True,True,2.0,True,True,1600,20000.0,239.0,360.0,1.0,False,0,0,1
1032,True,True,0.0,True,False,1025,2773.0,112.0,360.0,1.0,True,1,0,0
1033,True,True,0.0,True,False,3246,1417.0,138.0,360.0,1.0,True,0,1,0
1034,True,True,0.0,True,False,5829,0.0,138.0,360.0,1.0,True,1,0,0
1035,False,False,0.0,False,False,2720,0.0,80.0,360.0,0.0,False,0,0,1
1036,True,True,0.0,True,False,1820,1719.0,100.0,360.0,1.0,True,0,0,1
1037,True,True,1.0,True,False,7250,1667.0,110.0,360.0,0.0,False,0,0,1
1038,True,True,0.0,True,False,14880,0.0,96.0,360.0,1.0,True,0,1,0
1039,True,True,0.0,True,False,2666,4300.0,121.0,360.0,1.0,True,1,0,0
1040,False,False,1.0,False,False,4606,0.0,81.0,360.0,1.0,False,1,0,0
1041,True,True,2.0,True,False,5935,0.0,133.0,360.0,1.0,True,0,1,0
1042,True,True,0.0,True,False,2920,16.12000084,87.0,360.0,1.0,True,1,0,0
1043,True,False,0.0,False,False,2717,0.0,60.0,180.0,1.0,True,0,0,1
1044,False,False,1.0,True,True,8624,0.0,150.0,360.0,1.0,True,0,1,0
1045,True,False,0.0,True,False,6500,0.0,105.0,360.0,0.0,False,1,0,0
1046,True,False,0.0,True,False,12876,0.0,405.0,360.0,1.0,True,0,1,0
1047,True,True,0.0,True,False,2425,2340.0,143.0,360.0,1.0,True,0,1,0
1048,True,False,0.0,True,False,3750,0.0,100.0,360.0,1.0,True,0,0,1
1049,False,True,0.0,True,False,10047,0.0,128.0,240.0,1.0,True,0,1,0
1050,True,False,0.0,True,False,1926,1851.0,50.0,360.0,1.0,True,0,1,0
1051,True,True,0.0,True,False,2213,1125.0,128.0,360.0,1.0,True,0,0,1
1052,True,False,0.0,True,True,10416,0.0,187.0,360.0,0.0,False,0,0,1
1053,False,True,0.0,False,True,7142,0.0,138.0,360.0,1.0,True,1,0,0
1054,True,False,0.0,True,False,3660,5064.0,187.0,360.0,1.0,True,0,1,0
1055,True,True,0.0,True,False,7901,1833.0,180.0,360.0,1.0,True,1,0,0
1056,True,False,3.0,False,False,4707,1993.0,148.0,360.0,1.0,True,0,1,0
1057,True,False,1.0,True,False,37719,0.0,152.0,360.0,1.0,True,0,1,0
1058,True,True,0.0,True,False,7333,8333.0,175.0,300.0,1.0,True,1,0,0
1059,True,True,1.0,True,True,3466,1210.0,130.0,360.0,1.0,True,1,0,0
1060,True,True,2.0,False,False,4652,0.0,110.0,360.0,1.0,True,1,0,0
1061,True,True,0.0,True,False,3539,1376.0,55.0,360.0,1.0,False,1,0,0
1062,True,True,2.0,True,False,3340,1710.0,150.0,360.0,0.0,False,1,0,0
1063,True,False,1.0,False,True,2769,1542.0,190.0,360.0,1.0,False,0,1,0
1064,True,True,2.0,False,False,2309,1255.0,125.0,360.0,0.0,False,1,0,0
1065,True,True,2.0,False,False,1958,1456.0,60.0,300.0,1.0,True,0,0,1
1066,True,True,0.0,True,False,3948,1733.0,149.0,360.0,0.0,False,1,0,0
1067,True,True,0.0,True,False,2483,2466.0,90.0,180.0,0.0,True,1,0,0
1068,True,False,0.0,True,True,7085,0.0,84.0,360.0,1.0,True,0,1,0
1069,True,True,2.0,True,False,3859,0.0,96.0,360.0,1.0,True,0,1,0
1070,True,True,0.0,True,False,4301,0.0,118.0,360.0,1.0,True,0,0,1
1071,True,True,0.0,True,False,3708,2569.0,173.0,360.0,1.0,False,0,0,1
1072,True,False,2.0,True,False,4354,0.0,136.0,360.0,1.0,True,1,0,0
1073,True,True,0.0,True,False,8334,0.0,160.0,360.0,1.0,False,0,1,0
1074,True,True,0.0,True,True,2083,4083.0,160.0,360.0,1.0,True,0,1,0
1075,True,True,3.0,True,False,7740,0.0,128.0,180.0,1.0,True,0,0,1
1076,True,True,0.0,True,False,3015,2188.0,153.0,360.0,1.0,True,1,0,0
1077,False,False,1.0,False,False,5191,0.0,132.0,360.0,1.0,True,0,1,0
1078,True,False,0.0,True,False,4166,0.0,98.0,360.0,0.0,False,0,1,0
1079,True,False,0.0,True,False,6000,0.0,140.0,360.0,1.0,True,1,0,0
1080,True,True,3.0,False,False,2947,1664.0,70.0,180.0,0.0,False,0,0,1
1081,True,True,0.0,True,False,16692,0.0,110.0,360.0,1.0,True,0,1,0
1082,False,True,2.0,False,False,210,2917.0,98.0,360.0,1.0,True,0,1,0
1083,True,True,0.0,True,False,4333,2451.0,110.0,360.0,1.0,False,0,0,1
1084,True,True,1.0,True,True,3450,2079.0,162.0,360.0,1.0,True,0,1,0
1085,True,True,1.0,False,False,2653,1500.0,113.0,180.0,0.0,False,1,0,0
1086,True,True,3.0,True,False,4691,0.0,100.0,360.0,1.0,True,0,1,0
1087,False,False,0.0,True,True,2500,0.0,93.0,360.0,1.0,True,0,0,1
1088,True,False,2.0,True,False,5532,4648.0,162.0,360.0,1.0,True,1,0,0
1089,True,True,2.0,True,True,16525,1014.0,150.0,360.0,1.0,True,1,0,0
1090,True,True,2.0,True,False,6700,1750.0,230.0,300.0,1.0,True,0,1,0
1091,True,True,2.0,True,False,2873,1872.0,132.0,360.0,0.0,False,0,1,0
1092,True,True,1.0,True,True,16667,2250.0,86.0,360.0,1.0,True,0,1,0
1093,True,True,2.0,True,False,2947,1603.0,128.0,360.0,1.0,False,0,0,1
1094,False,False,0.0,False,False,4350,0.0,154.0,360.0,1.0,True,1,0,0
1095,True,True,3.0,False,False,3095,0.0,113.0,360.0,1.0,True,1,0,0
1096,True,True,0.0,True,False,2083,3150.0,128.0,360.0,1.0,True,0,1,0
1097,True,True,0.0,True,False,10833,0.0,234.0,360.0,1.0,True,0,1,0
1098,True,True,2.0,True,False,8333,0.0,246.0,360.0,1.0,True,0,1,0
1099,True,True,1.0,False,False,1958,2436.0,131.0,360.0,1.0,True,1,0,0
1100,True,False,2.0,True,False,3547,0.0,80.0,360.0,0.0,False,1,0,0
1101,True,True,1.0,True,False,18333,0.0,500.0,360.0,1.0,False,0,0,1
1102,True,True,2.0,True,True,4583,2083.0,160.0,360.0,1.0,True,0,1,0
1103,True,False,0.0,True,False,2435,0.0,75.0,360.0,1.0,False,0,0,1
1104,True,False,0.0,False,False,2699,2785.0,96.0,360.0,1.0,True,0,1,0
1105,True,True,1.0,False,False,5333,1131.0,186.0,360.0,1.0,True,0,0,1
1106,True,False,0.0,False,False,3691,0.0,110.0,360.0,1.0,True,1,0,0
1107,False,False,0.0,False,True,17263,0.0,225.0,360.0,1.0,True,0,1,0
1108,True,True,0.0,True,False,3597,2157.0,119.0,360.0,0.0,False,1,0,0
1109,False,True,1.0,True,False,3326,913.0,105.0,84.0,1.0,True,0,1,0
1110,True,True,0.0,False,False,2600,1700.0,107.0,360.0,1.0,True,1,0,0
1111,True,True,0.0,True,False,4625,2857.0,111.0,12.0,1.0,True,0,0,1
1112,True,True,1.0,True,True,2895,0.0,95.0,360.0,1.0,True,0,1,0
1113,True,False,0.0,True,False,6283,4416.0,209.0,360.0,0.0,False,1,0,0
1114,False,False,0.0,True,False,645,3683.0,113.0,480.0,1.0,True,1,0,0
1115,False,False,0.0,True,False,3159,0.0,100.0,360.0,1.0,True,0,1,0
1116,True,True,2.0,True,False,4865,5624.0,208.0,360.0,1.0,True,0,1,0
1117,True,True,1.0,False,False,4050,5302.0,138.0,360.0,1.0,False,1,0,0
1118,True,True,0.0,False,False,3814,1483.0,124.0,300.0,1.0,True,0,1,0
1119,True,True,2.0,True,False,3510,4416.0,243.0,360.0,1.0,True,1,0,0
1120,True,True,0.0,True,False,20833,6667.0,480.0,360.0,1.0,True,0,0,1
1121,True,False,0.0,True,False,3583,0.0,96.0,360.0,1.0,False,0,0,1
1122,True,True,0.0,True,True,2479,3013.0,188.0,360.0,1.0,True,0,0,1
1123,False,False,1.0,True,False,13262,0.0,40.0,360.0,1.0,True,0,0,1
1124,True,False,0.0,False,False,3598,1287.0,100.0,360.0,1.0,False,1,0,0
1125,True,True,1.0,True,False,6065,2004.0,250.0,360.0,1.0,True,0,1,0
1126,True,True,2.0,True,False,3283,2035.0,148.0,360.0,1.0,True,0,0,1
1127,True,True,0.0,True,False,2130,6666.0,70.0,180.0,1.0,False,0,1,0
1128,True,False,0.0,True,False,5815,3666.0,311.0,360.0,1.0,False,1,0,0
1129,True,True,3.0,True,False,3466,3428.0,150.0,360.0,1.0,True,1,0,0
1130,False,True,2.0,True,False,2031,1632.0,113.0,480.0,1.0,True,0,1,0
1131,True,True,0.0,False,False,3074,1800.0,123.0,360.0,0.0,False,0,1,0
1132,True,False,0.0,True,False,4683,1915.0,185.0,360.0,1.0,False,0,1,0
1133,False,False,0.0,False,False,3400,0.0,95.0,360.0,1.0,False,1,0,0
1134,True,True,2.0,False,False,2192,1742.0,45.0,360.0,1.0,True,0,1,0
1135,True,False,0.0,True,False,2500,0.0,55.0,360.0,1.0,True,0,1,0
1136,True,True,3.0,True,True,5677,1424.0,100.0,360.0,1.0,True,1,0,0
1137,True,True,2.0,True,True,7948,7166.0,480.0,360.0,1.0,True,1,0,0
1138,True,False,0.0,True,False,4680,2087.0,128.0,360.0,1.0,False,0,1,0
1139,True,True,2.0,True,True,17500,0.0,400.0,360.0,1.0,True,1,0,0
1140,True,True,0.0,True,False,3775,0.0,110.0,360.0,1.0,True,0,1,0
1141,True,True,1.0,False,False,5285,1430.0,161.0,360.0,0.0,True,0,1,0
1142,True,False,1.0,False,False,2679,1302.0,94.0,360.0,1.0,True,0,1,0
1143,True,False,0.0,False,False,6783,0.0,130.0,360.0,1.0,True,0,1,0
1144,True,True,0.0,True,False,1025,5500.0,216.0,360.0,1.0,True,1,0,0
1145,True,True,3.0,True,False,4281,0.0,100.0,360.0,1.0,True,0,0,1
1146,True,False,2.0,True,False,3588,0.0,110.0,360.0,0.0,False,1,0,0
1147,True,False,1.0,True,False,11250,0.0,196.0,360.0,1.0,False,0,1,0
1148,False,False,0.0,False,True,18165,0.0,125.0,360.0,1.0,True,0,0,1
1149,True,False,0.0,False,False,2550,2042.0,126.0,360.0,1.0,True,1,0,0
1150,True,True,0.0,True,False,6133,3906.0,324.0,360.0,1.0,True,0,0,1
1151,True,False,2.0,True,False,3617,0.0,107.0,360.0,1.0,True,0,1,0
1152,True,True,0.0,False,False,2917,536.0,66.0,360.0,1.0,False,1,0,0
1153,True,True,3.0,True,False,6417,0.0,157.0,180.0,1.0,True,1,0,0
1154,False,True,1.0,True,False,4608,2845.0,140.0,180.0,1.0,True,0,1,0
1155,False,False,0.0,True,False,2138,0.0,99.0,360.0,0.0,False,0,1,0
1156,False,False,1.0,True,False,3652,0.0,95.0,360.0,1.0,True,0,1,0
1157,True,True,1.0,False,False,2239,2524.0,128.0,360.0,1.0,True,0,0,1
1158,False,True,0.0,False,False,3017,663.0,102.0,360.0,1.0,True,0,1,0
1159,True,True,0.0,True,False,2768,1950.0,155.0,360.0,1.0,True,1,0,0
1160,True,False,0.0,False,False,3358,0.0,80.0,36.0,1.0,False,0,1,0
1161,True,False,0.0,True,False,2526,1783.0,145.0,360.0,1.0,True,1,0,0
1162,False,False,0.0,True,False,5000,0.0,103.0,360.0,0.0,False,0,1,0
1163,True,True,0.0,True,False,2785,2016.0,110.0,360.0,1.0,True,1,0,0
1164,True,True,2.0,True,True,6633,0.0,128.0,360.0,0.0,False,1,0,0
1165,True,True,1.0,False,False,2492,2375.0,128.0,360.0,1.0,True,1,0,0
1166,True,True,1.0,True,False,3333,3250.0,158.0,360.0,1.0,True,0,0,1
1167,True,True,0.0,False,False,2454,2333.0,181.0,360.0,0.0,False,0,0,1
1168,True,True,0.0,True,False,3593,4266.0,132.0,180.0,0.0,False,1,0,0
1169,True,True,1.0,True,False,5468,1032.0,26.0,360.0,1.0,True,0,1,0
1170,False,False,0.0,True,False,2667,1625.0,84.0,360.0,1.0,True,0,0,1
1171,True,True,3.0,True,True,10139,0.0,260.0,360.0,1.0,True,0,1,0
1172,True,True,0.0,True,False,3887,2669.0,162.0,360.0,1.0,True,0,1,0
1173,False,True,0.0,True,False,4180,2306.0,182.0,360.0,1.0,True,0,1,0
1174,True,True,2.0,False,False,3675,242.0,108.0,360.0,1.0,True,0,1,0
1175,False,True,1.0,True,True,19484,0.0,600.0,360.0,1.0,True,0,1,0
1176,True,True,0.0,True,False,5923,2054.0,211.0,360.0,1.0,True,1,0,0
1177,True,False,0.0,False,True,5800,0.0,132.0,360.0,1.0,True,0,1,0
1178,True,True,2.0,True,False,8799,0.0,258.0,360.0,0.0,False,0,0,1
1179,True,True,0.0,False,False,4467,0.0,120.0,360.0,1.0,True,1,0,0
1180,True,False,0.0,True,False,3333,0.0,70.0,360.0,1.0,True,0,0,1
1181,True,True,3.0,True,False,3400,2500.0,123.0,360.0,0.0,False,1,0,0
1182,False,False,0.0,True,False,2378,0.0,9.0,360.0,1.0,False,0,0,1
1183,True,True,0.0,True,False,3166,2064.0,104.0,360.0,0.0,False,0,0,1
1184,True,True,1.0,True,False,3417,1750.0,186.0,360.0,1.0,True,0,0,1
1185,True,True,0.0,True,False,5116,1451.0,165.0,360.0,0.0,False,0,0,1
1186,True,True,2.0,True,False,16666,0.0,275.0,360.0,1.0,True,0,0,1
1187,True,True,2.0,False,False,6125,1625.0,187.0,480.0,1.0,False,0,1,0
1188,True,True,3.0,True,False,6406,0.0,150.0,360.0,1.0,False,0,1,0
1189,True,True,2.0,True,False,3159,461.0,108.0,84.0,1.0,True,0,0,1
1190,True,True,0.0,True,False,3087,2210.0,136.0,360.0,0.0,False,0,1,0
1191,True,False,0.0,True,False,3229,2739.0,110.0,360.0,1.0,True,0,0,1
1192,True,True,1.0,True,False,1782,2232.0,107.0,360.0,1.0,True,1,0,0
1193,True,False,0.0,True,False,3182,2917.0,161.0,360.0,1.0,True,0,0,1
1194,True,True,2.0,True,False,6540,0.0,205.0,360.0,1.0,True,0,1,0
1195,True,False,0.0,True,False,1836,33837.0,90.0,360.0,1.0,False,0,0,1
1196,False,True,0.0,True,False,3166,0.0,36.0,360.0,1.0,True,0,1,0
1197,True,True,1.0,True,False,1880,0.0,61.0,360.0,1.0,False,1,0,0
1198,True,True,1.0,True,False,2787,1917.0,146.0,360.0,0.0,False,1,0,0
1199,True,True,1.0,True,False,4283,3000.0,172.0,84.0,1.0,False,1,0,0
1200,True,True,0.0,True,False,2297,1522.0,104.0,360.0,1.0,True,0,0,1
1201,False,False,0.0,False,False,2165,0.0,70.0,360.0,1.0,True,0,1,0
1202,True,False,0.0,True,False,4750,0.0,94.0,360.0,1.0,True,0,1,0
1203,True,True,2.0,True,True,2726,0.0,106.0,360.0,0.0,False,0,1,0
1204,True,True,0.0,True,False,3000,3416.0,56.0,180.0,1.0,True,0,1,0
1205,True,True,2.0,True,True,6000,0.0,205.0,240.0,1.0,False,0,1,0
1206,True,False,3.0,True,True,9357,0.0,292.0,360.0,1.0,True,0,1,0
1207,True,True,0.0,True,False,3859,3300.0,142.0,180.0,1.0,True,1,0,0
1208,True,True,0.0,True,True,16120,0.0,260.0,360.0,1.0,True,0,0,1
1209,True,False,0.0,False,False,3833,0.0,110.0,360.0,1.0,True,1,0,0
1210,True,True,2.0,False,True,6383,1000.0,187.0,360.0,1.0,False,1,0,0
1211,True,False,0.0,True,False,2987,0.0,88.0,360.0,0.0,False,0,1,0
1212,True,True,0.0,True,True,9963,0.0,180.0,360.0,1.0,True,1,0,0
1213,True,True,2.0,True,False,5780,0.0,192.0,360.0,1.0,True,0,0,1
1214,False,False,3.0,True,False,416,41667.0,350.0,180.0,1.0,False,0,0,1
1215,True,True,0.0,False,False,2894,2792.0,155.0,360.0,1.0,True,1,0,0
1216,True,True,3.0,True,False,5703,0.0,128.0,360.0,1.0,True,0,0,1
1217,True,False,0.0,True,False,3676,4301.0,172.0,360.0,1.0,True,1,0,0
1218,False,True,1.0,True,False,12000,0.0,496.0,360.0,1.0,True,0,1,0
1219,True,True,0.0,False,False,2400,3800.0,128.0,180.0,1.0,False,0,0,1
1220,True,True,1.0,True,False,3400,2500.0,173.0,360.0,1.0,True,0,1,0
1221,True,True,2.0,False,False,3987,1411.0,157.0,360.0,1.0,True,1,0,0
1222,True,True,0.0,True,False,3232,1950.0,108.0,360.0,1.0,True,1,0,0
1223,False,False,0.0,True,False,2900,0.0,71.0,360.0,1.0,True,1,0,0
1224,True,True,3.0,True,False,4106,0.0,40.0,180.0,1.0,True,1,0,0
1225,True,True,1.0,True,False,8072,240.0,253.0,360.0,1.0,True,0,0,1
1226,True,True,2.0,True,False,7583,0.0,187.0,360.0,1.0,True,0,0,1
1227,False,False,0.0,True,True,4583,0.0,133.0,360.0,0.0,False,0,1,0
1228,True,True,1.0,False,False,2492,2375.0,126.0,360.0,1.0,True,1,0,0
1229,True,False,0.0,True,False,5849,0.0,126.0,360.0,1.0,True,0,0,1
1230,True,True,0.0,True,False,2213,1125.0,126.0,360.0,1.0,True,0,0,1
1231,True,True,2.0,True,True,6633,0.0,126.0,360.0,0.0,False,1,0,0
1232,False,True,0.0,True,False,10047,0.0,126.0,240.0,1.0,True,0,1,0
1233,True,True,0.0,True,False,13650,0.0,126.0,360.0,1.0,True,0,0,1
1234,False,False,1.0,True,True,7451,0.0,126.0,360.0,1.0,True,0,1,0
1235,True,True,0.0,True,False,4652,3583.0,126.0,360.0,1.0,True,0,1,0
1236,True,True,2.0,False,False,3601,1590.0,126.0,360.0,1.0,True,1,0,0
1237,True,True,3.0,False,False,3992,0.0,126.0,180.0,1.0,False,0,0,1
1238,True,False,0.0,True,False,6782,0.0,126.0,360.0,1.0,False,0,0,1
1239,True,True,1.0,True,True,2395,0.0,126.0,360.0,1.0,True,0,1,0
1240,True,False,0.0,True,False,3865,1640.0,126.0,360.0,1.0,True,1,0,0
1241,True,True,0.0,True,False,2275,2067.0,126.0,360.0,1.0,True,0,0,1
